,name,lat,long,date_time,depth,temp,salinity,PO4,NO2_NO3,Chla_Fluorescence,PAR,TAG_db_ave,PC_db_ave,PE_db_ave,PG_db_ave,SQDG_db_ave,MGDG_db_ave,DGDG_db_ave,DGTS_DGTA_db_ave,DGCC_db_ave,all_db_ave,allmem_db_ave,SQDG_PG_db_ave,GADG_db_ave,CTD,cruise,Mixed_Layer,summer_sol_dist,recovery,filtered_volume
,NA,decimal_degrees,decimal_degrees,UTC_time,meters,degrees_C,PSU,micromolar,micromolar,mg/m3,microE m?2 s?1,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,NA,NA,NA,days,percent,liters
1612,S756.KM1709.QE006031,24.86,-158.568,7/1/2017 16:09,174,14.445,34.426,0.51,6.64,0.0616,NA,0.771588938,3.624503871,1.099231408,0.732305435,0.941293872,2.840080598,0.9260333,1.438241668,3.341586483,0.88124294,1.367558759,3.590937376,0.582718566,1,KM1709,Below Mixed Layer,10.67353009,0.005502468,2
1310,S757.KM1709.QE006037,24.86,-158.568,7/1/2017 16:17,102.9,17.999,34.889,0.09,bdl,1.0816,NA,1.445707854,3.75784714,1.384774062,0.748128896,0.861304236,2.015486623,2.299126306,2.189866416,3.698224386,1.484504562,1.508700727,3.744948198,0.683184668,1,KM1709,Below Mixed Layer,10.67876157,0.006290866,2
2112,S758.KM1709.QE006039,24.472,-158.719,7/2/2017 0:53,16,26.629,35.101,0.04,bdl,0.0619,NA,1.30243315,3.136468627,1.046811499,0.614711421,0.296871461,0.889437863,1.927465491,1.905384789,3.488232271,1.18825113,1.045706686,3.22833552,0.861133095,2,KM1709,In Mixed Layer,11.03681713,0.01078652,2
1812,S759.KM1709.QE006048,24.472,-158.719,7/2/2017 0:33,100.5,21.329,35.177,0.09,bdl,0.4147,NA,1.285787356,3.5702762,1.171525687,0.673891768,0.600206551,1.450097606,1.957171742,1.949465587,3.548762796,1.254142161,1.221202308,3.56415051,0.755161858,2,KM1709,Below Mixed Layer,11.02335648,0.006605466,2
2012,S760.KM1709.QE006050,24.472,-158.719,7/2/2017 0:28,121.7,20.182,34.991,0.27,2.28,0.6524,NA,1.563824669,3.520197268,1.169382102,0.669063387,0.808997929,2.051584047,1.84837346,2.084104134,3.404429964,1.468780685,1.405557541,3.494722379,0.651541339,2,KM1709,Below Mixed Layer,11.01944444,0.005816842,2
2212,S761.KM1709.QE006053,24.472,-158.719,7/2/2017 0:22,173.5,17.658,34.808,0.31,3.38,0.1461,NA,1.042755884,3.062832239,1.004544052,0.660457822,0.851028861,2.256918938,1.162225428,1.808942637,3.36122834,1.176302431,1.365138578,3.090085784,0.652381142,2,KM1709,Below Mixed Layer,11.01542824,0.007020039,2
1912,S762.KM1709.QE006059,24.472,-158.719,7/2/2017 0:30,109.6,20.769,35.063,0.09,bdl,0.8926,NA,1.640833791,3.558828618,1.180743994,0.67340908,0.807952714,2.073812902,1.948894069,2.152245584,3.543376296,1.505225152,1.41953259,3.555204404,0.643763449,2,KM1709,Below Mixed Layer,11.02119213,0.006489895,2
2612,S763.KM1709.QE006061,24,-158.918,7/2/2017 7:09,15.2,26.375,34.929,0.06,bdl,0.1009,NA,1.393111641,3.359361132,0.992557305,0.617183999,0.305913605,0.902483044,1.809767635,1.920422106,3.581130479,1.215020524,0.999745823,3.441036542,0.88084292,2,KM1709,In Mixed Layer,11.29798611,0.005329675,2
2812,S764.KM1709.QE006064,24,-158.918,7/2/2017 7:02,75.5,24.052,35.029,0.07,bdl,0.2325,NA,1.484573155,0.822481338,0.850953202,0.910998251,1.300334691,1.368593959,3.472072546,0.922942536,3.116719571,1.499528488,1.552685082,1.760963771,NA,2,KM1709,Below Mixed Layer,11.29359954,0,2
2312,S765.KM1709.QE006071,24,-158.918,7/2/2017 7:00,100.4,22.86,35.126,0.09,bdl,0.5686,NA,1.315957695,3.75747248,1.187326346,0.667334655,0.63294415,1.557497455,1.766827396,1.784450508,3.622257281,1.246017506,1.172192618,3.725527264,0.717923278,2,KM1709,Below Mixed Layer,11.291875,0.005116421,2
2512,S766.KM1709.QE006073,24,-158.918,7/2/2017 6:55,124.9,22.276,35.136,0.17,0.84,0.5429,NA,1.498021547,3.490293564,1.08281177,0.645912236,0.679976758,1.728777978,1.70091148,1.917917158,3.416139297,1.316777694,1.192456304,3.471205754,0.763455253,2,KM1709,Below Mixed Layer,11.28875,0.006606417,2
2712,S767.KM1709.QE006076,24,-158.918,7/2/2017 6:51,174.3,20.448,35.158,0.13,1.02,0.1713,NA,0.812415265,3.478499607,1.030532251,0.684949051,0.80956736,2.10041383,1.199592988,1.319824948,3.461072948,1.022299108,1.258950447,3.476590006,0.66350292,2,KM1709,Below Mixed Layer,11.28548611,0.007073994,2
2412,S768.KM1709.QE006081,24,-158.918,7/2/2017 6:58,104.4,22.731,35.138,0.1,bdl,0.7632,NA,1.461602674,3.527941562,1.149220192,0.659044765,0.716399568,1.808961342,1.718730928,2.174350002,3.523572679,1.343307874,1.288094557,3.527010264,0.610454573,2,KM1709,Below Mixed Layer,11.29083333,0.005249002,2
1592,S769.LMG1810.QE009391,-64.6948,-62.21041944,11/25/2020 0:00,34.966,-0.1785,33.9342,NA,NA,1.6158,22.2,2.490686823,4.733252739,2.675093015,1.852942884,2.887055902,3.625175704,3.761739117,4.103194202,4.671894711,3.085702237,3.746654837,4.732733564,1.224784247,26,LMG1810,Below Mixed Layer,339,0.009379279,1
1172,S770.LMG1810.QE009392,-64.53045,-62.46093333,11/22/2020 0:00,150.696,0.2696,34.472,NA,NA,0.089,1.00E-12,2.202679586,4.030513184,1.83002154,1.203331592,2.255080181,4.00339341,3.82165954,3.719931916,4.373360582,2.454952465,2.789379652,4.038014992,NA,20,LMG1810,Below Mixed Layer,336,0.010371451,1
1013,S771.LMG1810.QE009393,-64.94956667,-63.6975,11/13/2020 0:00,59.809,-0.3484,34.0945,NA,NA,0.5345,2.5715,2.887703353,4.408863305,2.891392394,1.460745534,1.962168998,4.109447987,3.485270459,3.65411291,4.278976025,3.049172926,3.204531573,4.405817151,1.207132911,2,LMG1810,In Mixed Layer,327,0.011842395,1
2913,S772.LMG1810.QE009394,-64.91681667,-64.35756667,11/16/2020 0:00,60.016,-0.6325,34.0879,NA,NA,0.4047,3.53,2.2930426,4.121494079,2.877849926,1.490003151,1.922447268,3.975015127,3.345079872,3.9122987,4.366386538,2.419986009,3.139365091,4.126234629,1.158878621,8,LMG1810,Below Mixed Layer,330,0.006968137,1
2613,S773.LMG1810.QE009395,-65.33546667,-64.31416667,11/15/2020 0:00,20.305,-1.27385,33.6889,NA,NA,0.1967,153,2.260957982,4.292488163,2.928678817,1.492292774,2.017766339,3.88371458,3.664046774,3.461938261,4.177097265,2.70829187,3.21061169,4.288561561,1.149373066,7,LMG1810,In Mixed Layer,329,0.009247917,1
2713,S774.LMG1810.QE009396,-65.33546667,-64.31416667,11/15/2020 0:00,10.697,-1.3779,33.6227,NA,NA,0.1841,350,2.433260482,4.436130509,2.908623236,1.454311917,2.021694589,3.856316176,3.596401717,3.559626261,4.148580385,2.778459998,3.226128541,4.427399264,1.058854264,7,LMG1810,In Mixed Layer,329,0.008935431,1
1392,S775.LMG1810.QE009397,-64.52843333,-61.89436667,11/24/2020 0:00,20.701,0.01775,33.8436,NA,NA,1.3,23.5,2.633579049,4.752209131,2.796037381,1.804790383,2.691075437,4.011747526,3.723363687,3.978657553,5.589278724,3.01073063,3.670168827,4.758006912,1.193464924,24,LMG1810,In Mixed Layer,338,0.008183515,1
1312,S776.LMG1810.QE009402,-64.6156,-62.20173333,11/22/2020 0:00,59.673,-0.27575,34.2923,NA,NA,0.5506,1.36,3.229316057,4.246148785,2.821411515,1.574151455,2.085437033,4.130568235,3.537449534,3.774252646,4.062979715,3.243527347,3.251802632,4.235791732,1.253817523,21,LMG1810,Below Mixed Layer,336,0.007928816,1
3912,S777.LMG1810.QE009403,-64.96823056,-64.40903889,11/17/2020 0:00,0.84,-0.7804,33.5797,NA,NA,0.0572,1870,3.119766742,4.430007562,3.448751402,1.47115981,2.054529247,3.831781539,3.690972116,3.653653012,5.068429241,3.233701178,3.476371638,4.441240634,1.155795039,9,LMG1810,In Mixed Layer,331,0.007331041,1
913,S778.LMG1810.QE009404,-64.94956667,-63.6975,11/13/2020 0:00,149.749,0.72585,34.5127,NA,NA,-0.0068,0.0042649,2.226484908,4.180261,1.774537981,1.18001497,1.99272666,4.106625674,3.086056911,3.48707411,3.944787671,2.345610091,2.624008814,4.172547777,NA,2,LMG1810,Below Mixed Layer,327,0.009390877,1
1313,S779.LMG1810.QE009405,-64.94956667,-63.6975,11/13/2020 0:00,35.588,-0.5882,33.9931,NA,NA,0.9879,11.599,2.968206596,4.445919637,3.341449856,1.438436395,1.946605889,3.957483017,3.407259529,3.813120808,4.228580766,3.160012617,3.290359488,4.441195035,1.181495594,2,LMG1810,In Mixed Layer,327,0.011052719,1
2313,S780.LMG1810.QE009406,-65.33546667,-64.31416667,11/15/2020 0:00,50.167,-0.7681,33.9044,NA,NA,0.2559,9.35,2.292074988,4.184661141,2.178009037,1.440427837,1.980852785,3.946638488,3.671734605,3.587453624,4.344941751,2.621137621,2.954147888,4.189286811,1.119626811,7,LMG1810,Below Mixed Layer,329,0.007011322,1
1232,S781.LMG1810.QE009407,-64.53045,-62.46093333,11/22/2020 0:00,35.022,-0.23295,34.1377,NA,NA,0.8102,5.64,3.817551372,4.568126801,2.333995837,1.481777925,2.468881462,3.872843907,3.776501866,3.938769689,4.364155411,3.611892445,3.380769255,4.559423581,1.247467709,20,LMG1810,Below Mixed Layer,336,0.008044752,1
343,S782.LMG1810.QE009408,-64.81986667,-64.03863333,11/13/2020 0:00,100.025,0.33105,34.4354,NA,NA,0.0459,0.145,2.487229606,4.076552502,1.703784466,1.288043547,2.112557562,4.044102188,3.449320317,3.768807962,4.105581668,2.555147801,2.687751367,4.07769831,1,1,LMG1810,Below Mixed Layer,327,0.007014482,1
1412,S783.LMG1810.QE009413,-64.94956667,-63.6975,11/13/2020 0:00,10.212,-0.60595,33.982,NA,NA,0.7946,81.248,2.816764596,4.448300158,3.383632062,1.498286678,1.974626807,3.955359411,3.601028692,3.685039588,4.696597531,3.025572655,3.302533028,4.452591823,1.191162061,2,LMG1810,In Mixed Layer,327,0.00938986,1
1542,S784.LMG1810.QE009414,-64.6948,-62.21041944,11/25/2020 0:00,250.083,-0.4844,34.525,NA,NA,-0.0701,1.00E-12,1.409286313,4.088496821,2.068695446,1.009855065,1.984250832,3.513363149,2.530451961,2.124018451,4.014807828,1.426203149,2.792723542,4.088035197,NA,26,LMG1810,Below Mixed Layer,339,0.005555797,1
3112,S785.LMG1810.QE009415,-64.91681667,-64.35756667,11/16/2020 0:00,251.562,1.13205,34.6199,NA,NA,-0.0361,1.00E-12,2.506591063,3.956837879,1.382177735,1.452565315,2.670592187,3.884180332,3.265466175,3.654579977,3.649331044,2.527586186,2.735301196,3.942494048,NA,8,LMG1810,Below Mixed Layer,330,0.007946052,1
1662,S786.LMG1810.QE009416,-64.84383889,-63.93366111,11/26/2020 0:00,59.911,-0.76765,33.9089,NA,NA,0.7504,0.98,2.452733387,4.556130698,2.880822828,1.370944655,2.246990018,4.205794595,3.663017192,4.016431123,4.160453808,2.854749282,3.482405327,4.538539372,1.255695437,27,LMG1810,In Mixed Layer,340,0.007729987,1
583,S787.LMG1810.QE009417,-64.72165,-63.05961667,11/18/2020 0:00,147.54,0.801,34.5404,NA,NA,-0.0337,0.0453,2.022215561,4.052718311,1.490065307,1.064576374,2.523961031,3.994478,3.515142636,3.455551783,3.732111708,2.115981435,2.433999743,4.041650805,NA,11,LMG1810,Below Mixed Layer,332,0.007186524,1
5112,S788.LMG1810.QE009418,-64.8652,-63.245325,11/18/2020 0:00,34.728,-0.2652,34.0799,NA,NA,0.6738,6.12,2.317472249,4.431531996,2.986671972,1.491348335,1.961814288,4.044483366,3.490705898,3.773690379,4.268494849,2.789270064,3.235267963,4.426531597,1.264346489,10,LMG1810,Below Mixed Layer,332,0.007682135,1
4612,S789.LMG1810.QE009419,-64.8652,-63.245325,11/18/2020 0:00,100.038,0.4149,34.4096,NA,NA,0.1027,0.17,2.51398145,4.565905323,2.050765726,1.334785705,2.137671714,4.007380317,3.606193301,3.294272017,4.375653223,2.690829389,2.908544385,4.560311224,1.5,10,LMG1810,Below Mixed Layer,332,0.007989426,1
1282,S790.LMG1810.QE009424,-64.6156,-62.20173333,11/22/2020 0:00,10.126,-0.12775,33.8476,NA,NA,0.5704,36.5,3.084873786,4.649357239,2.557717436,1.63092778,2.587595955,3.774280012,3.651289823,3.763344769,5.255375594,3.251057597,3.509247436,4.655905194,1.181652378,21,LMG1810,In Mixed Layer,336,0.008164747,1
2813,S791.LMG1810.QE009425,-64.91681667,-64.35756667,11/16/2020 0:00,10.317,-0.65865,33.562,NA,NA,0.1632,86.7,2.975784555,4.439118186,2.86235945,1.427875914,1.903864853,3.77959338,3.562939507,3.372484451,4.419966279,3.046564661,3.207457821,4.438664915,1.118676747,8,LMG1810,In Mixed Layer,330,0.00794381,1
1092,S792.LMG1810.QE009426,-64.67191667,-62.61275,11/22/2020 0:00,149.886,-0.3755,34.4678,NA,NA,0.0417,1.00E-12,2.596260209,4.181056869,2.022376143,1.31485375,2.204630969,4.043852388,3.728346398,3.844267712,4.262576237,2.746359129,2.956404529,4.183268282,1.422431622,19,LMG1810,Below Mixed Layer,336,0.00817498,1
1632,S793.LMG1810.QE009427,-64.84383889,-63.93366111,11/26/2020 0:00,150.275,0.4837,34.4565,NA,NA,0.0423,1.00E-12,1.750181946,4.174397081,1.59369299,1.266418968,2.171829786,4.040587835,3.633466607,3.38987298,4.166034546,1.898678383,2.682477534,4.174009126,1.269350243,27,LMG1810,Below Mixed Layer,340,0.008595698,1
872,S794.LMG1810.QE009428,-64.9167,-63.63315,11/20/2020 0:00,60.147,-0.18035,34.1222,NA,NA,0.7516,0.0891,3.116303127,4.393656849,2.729379569,1.410302216,1.935666026,4.114896506,3.550476516,3.651771855,4.174057867,3.16969414,3.215533565,4.388003258,1.401625444,16,LMG1810,Below Mixed Layer,334,0.008169735,1
623,S795.LMG1810.QE009429,-64.72165,-63.05961667,11/18/2020 0:00,20.299,-0.34295,33.8943,NA,NA,0.7707,49.4,3.107791235,4.482400384,3.188641044,1.596543309,2.198217686,3.853890581,3.560829733,3.801698201,4.493025868,3.223956388,3.370110657,4.482733213,1.174895687,11,LMG1810,In Mixed Layer,332,0.01067595,1
3212,S796.LMG1810.QE009430,-64.91681667,-64.35756667,11/16/2020 0:00,20.156,-0.80465,33.5991,NA,NA,0.4006,44.7,2.812605009,4.511654667,3.165013546,1.511585839,2.070063341,3.762726238,3.523889991,3.680732147,4.172910783,2.992531517,3.344146399,4.50419558,1.121839974,8,LMG1810,In Mixed Layer,330,0.007022562,1
782,S797.LMG1810.QE009435,-64.8603,-62.56656667,11/18/2020 0:00,150.623,-0.3484,34.4807,NA,NA,-0.0157,1.00E-12,3.101448956,4.03271965,1.465736049,1.105363171,1.936301529,3.859749102,3.526249126,2.92470702,3.927643557,2.879570246,2.31217289,4.028206305,NA,13,LMG1810,Below Mixed Layer,332,0.009092151,1
1913,S798.LMG1810.QE009436,-65.33546667,-64.31416667,11/15/2020 0:00,250.383,0.92205,34.5594,NA,NA,-0.0725,1.00E-12,1.692772623,4.091186702,1.839158324,0.948398888,1.117481305,3.563145563,1.820543147,2.697643275,3.955997358,1.869565965,2.374057294,4.088521133,NA,7,LMG1810,Below Mixed Layer,329,0.006227629,1
722,S799.LMG1810.QE009437,-64.7929,-62.74261667,11/18/2020 0:00,34.932,-0.1707,34.2071,NA,NA,0.9855,8.34,3.051043225,4.401570418,3.273749821,1.480548042,1.903577218,3.996866747,3.546344008,3.606538477,4.345083926,3.166800546,3.282031944,4.39974476,1.20218939,12,LMG1810,Below Mixed Layer,332,0.009171793,1
1482,S800.LMG1810.QE009438,-64.40823889,-62.1664,11/24/2020 0:00,20.45,-0.09685,34.1372,NA,NA,0.8048,26.2,2.962107227,4.560169113,2.777450923,1.689410804,2.434262325,3.920801661,3.698065157,3.977740239,4.460371077,3.266067967,3.530745985,4.55842527,1.225714461,25,LMG1810,In Mixed Layer,338,0.00852825,1
4112,S801.LMG1810.QE009439,-64.96823056,-64.40903889,11/17/2020 0:00,150.332,0.69945,34.5143,NA,NA,-0.0169,0.0589,2.570029328,4.210591837,1.573465091,1.15140325,2.049056786,3.963566957,3.23565405,3.547795212,3.910822937,2.58222081,2.6238308,4.200536054,NA,9,LMG1810,Below Mixed Layer,331,0.00662342,1
4912,S802.LMG1810.QE009440,-64.8652,-63.245325,11/18/2020 0:00,49.773,0.1972,34.3255,NA,NA,0.2535,2.22,2.897498208,4.298387355,2.105341297,1.388576732,2.07455731,4.056564965,3.557817316,3.572599696,4.314012601,2.92587965,2.949304324,4.298878333,1.302947367,10,LMG1810,Below Mixed Layer,332,0.008020208,1
1652,S803.LMG1810.QE009441,-64.84383889,-63.93366111,11/26/2020 0:00,34.841,-0.8483,33.8367,NA,NA,1.1475,6.02,3.624904381,4.57909625,3.00351137,1.414321284,2.338010674,4.225834667,3.69011274,4.083280736,4.229839849,3.584289598,3.551268113,4.56500002,1.254406218,27,LMG1810,In Mixed Layer,340,0.007838335,1
732,S804.LMG1810.QE009446,-64.8603,-62.56656667,11/18/2020 0:00,100.238,-0.36565,34.4478,NA,NA,0.0166,0.0463,3.169729363,3.866035322,1.672050905,1.206210652,2.196241128,3.924254264,3.580222179,3.590604947,4.129772836,2.887595682,2.537652607,3.873097189,NA,13,LMG1810,Below Mixed Layer,332,0.007664155,1
3310,S805.LMG1810.QE009447,-64.91681667,-64.35756667,11/16/2020 0:00,35.776,-0.9029,33.7927,NA,NA,0.629,16,2.855455992,4.425286025,3.129747716,1.494453451,2.062847999,3.611494759,3.452046289,3.758721326,4.200735043,3.006011105,3.212239625,4.416751976,1.164287018,8,LMG1810,Below Mixed Layer,330,0.006967437,1
1022,S806.LMG1810.QE009448,-64.60486667,-62.77851667,11/22/2020 0:00,34.542,-0.0394,34.1472,NA,NA,0.7874,22.2,3.013280576,4.37866009,2.76789759,1.511011777,2.099683763,3.970813785,3.58588193,3.83468447,4.318193881,3.149447409,3.27017356,4.377099022,1.231751749,18,LMG1810,Below Mixed Layer,336,0.00763728,1
1422,S807.LMG1810.QE009449,-64.52843333,-61.89436667,11/24/2020 0:00,50.032,-0.22325,34.1258,NA,NA,0.968,1.41,2.252976079,4.312660873,2.877467484,1.403500431,2.206582248,4.147349975,3.676900874,3.699209559,4.168662304,2.639290579,3.343684451,4.30655023,1.248536693,24,LMG1810,Below Mixed Layer,338,0.008822102,1
1702,S808.LMG1810.QE009450,-64.84383889,-63.93366111,11/26/2020 0:00,0.394,-0.84355,33.7714,NA,NA,1.0781,221,3.223171437,4.622998581,3.604177421,1.559457438,2.352897767,4.020236804,3.607768268,4.003022591,4.081472908,3.451339154,3.628508887,4.611628067,1.24296785,27,LMG1810,In Mixed Layer,340,0.006926687,1
1613,S809.LMG1810.QE009451,-64.6948,-62.21041944,11/25/2020 0:00,0.484,-0.42835,33.5941,NA,NA,0.1691,316,2.503698043,4.559986505,2.472486799,1.599765811,2.580311298,3.92613801,3.667207893,3.769246241,4.312757202,2.955572679,3.515939717,4.556884571,1.196309268,26,LMG1810,In Mixed Layer,339,0.015714458,1
4712,S810.LMG1810.QE009452,-64.8652,-63.245325,11/18/2020 0:00,249.298,0.69175,34.5529,NA,NA,-0.0361,1.00E-12,1.761869167,3.968313655,1.302674014,1.029577702,2.314694756,4.104947112,3.434081763,2.494421534,3.793535621,1.846601884,2.105420422,3.959820508,NA,10,LMG1810,Below Mixed Layer,332,0.014783152,1
1602,S811.LMG1810.QE009458,-64.6948,-62.21041944,11/25/2020 0:00,10.078,-0.38455,33.6594,NA,NA,0.3402,107,2.426073438,4.607503778,2.537625678,1.62834899,2.655537952,4.039670251,3.770774624,3.801713122,4.511347876,2.876062274,3.594191907,4.606380615,1.212089051,26,LMG1810,In Mixed Layer,339,0.008531371,1
2513,S812.LMG1810.QE009459,-65.33546667,-64.31416667,11/15/2020 0:00,0.676,-1.4057,33.6038,NA,NA,0.126,1240,2.53327486,4.376030633,2.827345563,1.476405404,2.050340232,3.836889472,3.594582083,3.517008963,4.143877025,2.839617616,3.21560031,4.368498162,1.049826689,7,LMG1810,In Mixed Layer,329,0.015472822,1
1522,S813.LMG1810.QE009460,-64.6948,-62.21041944,11/25/2020 0:00,100.308,-0.3721,34.4171,NA,NA,0.2122,0.578,1.442295481,3.885340637,2.758454767,1.555439755,2.441497556,4.038187393,3.446306855,3.623344266,4.413173418,1.590553579,3.292570466,3.898654164,1.312566207,26,LMG1810,Below Mixed Layer,339,0.00608023,1
558,S814.LMG1810.QE009461,-64.72165,-63.05961667,11/18/2020 0:00,100.024,0.52515,34.4617,NA,NA,0.0871,0.573,2.717671626,4.134549256,1.641899664,1.30456414,2.152602823,3.968947713,3.630084056,3.599321281,4.126277326,2.648266755,2.571086702,4.134234147,NA,11,LMG1810,Below Mixed Layer,332,0.008007639,1
692,S815.LMG1810.QE009462,-64.7929,-62.74261667,11/18/2020 0:00,1.152,-0.06775,34.0144,NA,NA,0.4346,203,3.02936303,4.435193464,3.454597914,1.500805693,1.916267551,3.778144033,3.60514323,3.478147554,4.812523024,3.145261775,3.350920397,4.440933426,1.156574962,12,LMG1810,In Mixed Layer,332,0.009919525,1
4312,S816.LMG1810.QE009463,-64.96823056,-64.40903889,11/17/2020 0:00,35.142,-0.55255,33.9308,NA,NA,0.6433,61.8,2.932697448,4.42956777,3.189487696,1.459674038,1.899799972,3.918980731,3.547248797,3.706255692,4.377977883,3.081810811,3.24383216,4.428044441,1.193484501,9,LMG1810,Below Mixed Layer,331,0.009947406,1
1682,S817.LMG1810.QE009464,-64.84383889,-63.93366111,11/26/2020 0:00,10.254,-0.8594,33.7766,NA,NA,1.6469,63.8,3.518610144,4.669342936,3.477767173,1.565835359,2.358262545,3.98427998,3.733813615,4.024425791,4.746569142,3.564344845,3.627257726,4.671129418,1.233130387,27,LMG1810,In Mixed Layer,340,0.007744281,1
842,S818.LMG1810.QE009469,-64.9167,-63.63315,11/20/2020 0:00,100.09,0.4201,34.4364,NA,NA,0.0453,1.00E-12,2.702098757,4.16099568,1.932083483,1.29471832,2.063080961,4.053086396,3.652067162,3.667511634,4.045594396,2.755167547,2.836812323,4.157002319,NA,16,LMG1810,Below Mixed Layer,334,0.009275355,1
1642,S819.LMG1810.QE009470,-64.84383889,-63.93366111,11/26/2020 0:00,250.535,0.93825,34.5823,NA,NA,-0.0492,1.00E-12,1.783610255,4.003858631,1.518317409,1.062992178,2.183840597,4.074843475,3.437849063,2.610738182,3.846581193,1.849025769,2.439129894,3.997874187,NA,27,LMG1810,Below Mixed Layer,340,0.006795338,1
1132,S820.LMG1810.QE009471,-64.67191667,-62.61275,11/22/2020 0:00,50.015,-0.18765,34.191,NA,NA,0.6792,4.29,3.456183284,4.489340343,2.830630396,1.525011568,2.241856092,4.068515748,3.818810909,3.747558276,4.416478225,3.433246566,3.419847877,4.487360841,1.22697018,19,LMG1810,Below Mixed Layer,336,0.007601364,1
3812,S821.LMG1810.QE009472,-64.96823056,-64.40903889,11/17/2020 0:00,10.436,-0.7802,33.5774,NA,NA,0.0734,511,3.057402564,4.454189429,3.535417346,1.554564453,2.130403828,3.789237649,3.693903889,3.633294214,4.532740641,3.240815107,3.4817271,4.455707438,1.159382629,9,LMG1810,In Mixed Layer,331,0.007923661,1
344,S822.LMG1810.QE009473,-64.91681667,-64.35756667,11/16/2020 0:00,50.621,-0.6097,33.9976,NA,NA,0.6098,6.23,2.906206988,4.385655956,2.541564083,1.405425853,1.828799951,3.898469643,3.393840908,3.649464854,4.325007396,2.931532958,2.996406446,4.383945113,1.180541304,8,LMG1810,Below Mixed Layer,330,0.007821566,1
1562,S823.LMG1810.QE009474,-64.6948,-62.21041944,11/25/2020 0:00,50.364,-0.28575,34.196,NA,NA,0.9801,7.24,1.836453307,4.308435139,2.957143381,1.431161157,2.287591761,4.040388394,3.556200481,3.762272105,4.151430355,2.315435649,3.349758598,4.298042839,1.271210912,26,LMG1810,Below Mixed Layer,339,0.007022999,1
1302,S824.LMG1810.QE009475,-64.6156,-62.20173333,11/22/2020 0:00,1.092,-0.07235,33.778,NA,NA,0.2379,96.1,3.043911928,4.535600411,2.552620983,1.451451218,2.343840086,3.732146522,3.532456776,3.673923173,4.339289461,3.216457117,3.35156368,4.532213544,1.167918785,21,LMG1810,In Mixed Layer,336,0.007722236,1
813,S825.LMG1810.QE009480,-64.94956667,-63.6975,11/13/2020 0:00,254.244,1.06645,34.6069,NA,NA,-0.0522,1.00E-12,2.20439805,4.196327773,1.455624804,1.024033146,1.651185998,4.033335916,2.798769896,3.391254569,3.609317969,2.224289921,2.256004801,4.169438924,NA,2,LMG1810,Below Mixed Layer,327,0.013656487,1
862,S826.LMG1810.QE009481,-64.9167,-63.63315,11/20/2020 0:00,35.146,-0.1952,33.9614,NA,NA,1.5607,1.02,3.185484596,4.472080536,2.800238382,1.501185528,1.943739701,3.985923316,3.513766441,3.868405024,4.368458361,3.210661408,3.225358981,4.470098914,1.212373348,16,LMG1810,In Mixed Layer,334,0.009336905,1
2013,S827.LMG1810.QE009482,-65.33546667,-64.31416667,11/15/2020 0:00,150.493,0.8075,34.5136,NA,NA,-0.0755,0.0098,2.228941859,4.089178655,1.677592725,0.966337255,1.040382482,3.228038559,1.778326265,2.579963287,3.655004352,2.233975299,2.242657444,4.070711993,NA,7,LMG1810,Below Mixed Layer,329,0.007984827,1
1622,S828.LMG1810.QE009483,-64.84383889,-63.93366111,11/26/2020 0:00,100.236,-0.2274,34.2138,NA,NA,0.2702,0.0608,1.927130006,4.322920667,2.384125264,1.36408653,2.218328965,4.162103797,3.605845433,3.615670347,4.195206633,2.259439105,3.061386953,4.31936462,1.32722041,27,LMG1810,Below Mixed Layer,340,0.009366901,1
